MSKU Recipe Name,CSKU Name,CSKU Code,Ingredient Category,Gross Qty,UoM,MSKU Code,Characteristics
FV4009A - Salmon with a mustard dill sauce [DE],"FA-DE Vinegar, White Wine /Essig, Weißwein",PRO-00-139303-5,PRO,0.29,grams,REC-013579-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,5.77,grams,REC-013579-4-002,VEGETARIAN
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Carrots, Coin Cut 5mm /Karotten, Münzschnitt 5 mm",PHF-00-139185-3,PHF,68.05,grams,REC-013579-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,1.43,grams,REC-013579-4-002,
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.04,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Dill, Fresh/Dill, frisch",PHF-00-139200-3,PHF,0.51,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.84,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,3.22,grams,REC-013579-4-002,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,77.03,grams,REC-013579-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,28.57,grams,REC-013579-4-002,"VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],FA-DE Honey /Honig – Masse,PRO-00-139266-5,PRO,4.25,grams,REC-013579-4-002,"SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,8.52,grams,REC-013579-4-002,
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Mustard, Dijon /Senf, Dijon",PRO-00-139276-5,PRO,5.86,grams,REC-013579-4-002,VEGETARIAN
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,14.14,grams,REC-013579-4-002,"VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,2.55,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Potatoes, Diced 10mm /Kartoffeln, gewürfelt, 10 mm",PHF-00-139219-3,PHF,115.52,grams,REC-013579-4-002,"VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams,REC-013579-4-002,
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.31,grams,REC-013579-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.89,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Mustard Seed Ground, Dry /Gewürz, Senfkörner gemahlen, Trockenmasse",SPI-00-139369-5,SPI,0.88,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.15,grams,REC-013579-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.09,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.78,grams,REC-013579-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Spinach, Frozen Leaf/Spinat, gefrorener Blattspinat",PHF-00-139242-1,PHF,28.48,grams,REC-013579-4-002,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.14,grams,REC-013579-4-002,
FV4009A - Salmon with a mustard dill sauce [DKSE],"FA-DE Vinegar, White Wine /Essig, Weißwein",PRO-00-139303-5,PRO,0.29,grams,REC-013579-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,12.31,grams,REC-013629-4-003,
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.8,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,76.55,grams,REC-013629-4-003,"VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,11.51,grams,REC-013629-4-003,"VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,11.76,grams,REC-013629-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,12.31,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams,REC-013629-4-003,
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.14,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,1.59,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.43,grams,REC-013629-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Spice, Sesame Seed, Roasted /Gewürz, Sesamsamen, geröstet",SPI-00-139379-5,SPI,2.03,grams,REC-013629-4-003,"SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,9.85,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.38,grams,REC-013629-4-003,
FV4039A - Salmon in creamy gochugaru sauce [BNL],FA-DE Tomato Paste /Tomatenmark,PRO-00-139292-5,PRO,2.73,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Tomatoes, Cherry/Tomaten, Kirsche",PHF-00-139190-3,PHF,46.58,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [BNL],"FA-DE Zucchini, Spiralized Noodles /Zucchini, Spiralnudeln",PHF-00-139230-3,PHF,172.76,grams,REC-013629-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,12.31,grams,REC-013629-4-001,
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.8,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,76.55,grams,REC-013629-4-001,"VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,11.51,grams,REC-013629-4-001,"VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,11.76,grams,REC-013629-4-001,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,12.31,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams,REC-013629-4-001,
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.14,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,1.59,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.43,grams,REC-013629-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Spice, Sesame Seed, Roasted /Gewürz, Sesamsamen, geröstet",SPI-00-139379-5,SPI,2.03,grams,REC-013629-4-001,"SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,9.85,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.38,grams,REC-013629-4-001,
FV4039A - Salmon in creamy gochugaru sauce [DE],FA-DE Tomato Paste /Tomatenmark,PRO-00-139292-5,PRO,2.73,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Tomatoes, Cherry/Tomaten, Kirsche",PHF-00-139190-3,PHF,46.58,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4039A - Salmon in creamy gochugaru sauce [DE],"FA-DE Zucchini, Spiralized Noodles /Zucchini, Spiralnudeln",PHF-00-139230-3,PHF,172.76,grams,REC-013629-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Beans, Black, Low Sodium, Aseptic /Bohnen, schwarz, natriumarm, aseptisch",PRO-00-139255-5,PRO,67.59,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Beef, Ground, 80/20 /Rindfleisch, gemahlen, 80/20",PTN-00-139319-3,PTN,126.18,grams,REC-029397-4-003,
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Bell Peppers, Green, Diced 10mm /Paprika, grün, gewürfelt 10 mm",PHF-00-139176-3,PHF,25.16,grams,REC-029397-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,25.16,grams,REC-029397-4-003,"VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,PHF,8.57,grams,REC-029397-4-003,"VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.43,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,10.72,grams,REC-029397-4-003,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Jalapeno Peppers, Diced 5mm /Jalapeno-Paprikaschoten, gewürfelt, 5 mm",PHF-00-139201-3,PHF,3.8,grams,REC-029397-4-003,"VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,21.89,grams,REC-029397-4-003,"VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,5.88,grams,REC-029397-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Onion, Red, Diced 5mm /Zwiebeln, rot, gewürfelt 5 mm",PHF-00-139213-3,PHF,6.82,grams,REC-029397-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Onion, Spanish, Diced 10mm /Zwiebel, Spanisch, gewürfelt 10 mm",PHF-00-139209-3,PHF,22.89,grams,REC-029397-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Potatoes, Sweet, Diced 10mm /Kartoffeln, süß, gewürfelt 10 mm",PHF-00-139221-3,PHF,108.84,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Ancho Chili Powder /Gewürz, Ancho-Chili-Pulver",SPI-00-139329-5,SPI,1.7,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Black Pepper, Cracked /Gewürz, schwarzer Pfeffer, gebrochen",SPI-00-139332-5,SPI,0.65,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.55,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.26,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,2.19,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Jalapeno Powder /Gewürz, Jalapeno-Pulver",SPI-00-139360-5,SPI,0.61,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.33,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Paprika /Gewürze, Paprika",SPI-00-139373-5,SPI,0.26,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.46,grams,REC-029397-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Spice, Smoked Paprika /Gewürz, geräucherter Paprika",SPI-00-139383-5,SPI,2.52,grams,REC-029397-4-003,"VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,3.17,grams,REC-029397-4-003,
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Sweetcorn Supersweet Kernels, IQF /Zuckermais-Supersüßkörner, IQF",PHF-00-139236-1,PHF,54.78,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],FA-DE Tomato Paste /Tomatenmark,PRO-00-139292-5,PRO,0.73,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],"FA-DE Tomatoes, Concentrated Crushed /Tomaten, konzentriert, zerkleinert",PRO-00-139293-5,PRO,78.34,grams,REC-029397-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV4065A - Spicy Beef & Black Bean Chili [BNL],FA-DE Water / Wasser,OTH-00-144038-5,OTH,38.74,grams,REC-029397-4-003,
FV4065A - Spicy Beef & Black Bean Chili [DE],"FA-DE Beans, Black, Low Sodium, Aseptic /Bohnen, schwarz, natriumarm, aseptisch",PRO-00-139255-5,PRO,67.59,grams,REC-029397-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
