Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Garlic and Chive Roasted Cauliflower Florets,S,,90,grams,,SUB-029387-4-001,OVEN / BLAST CHILLER,"
2ND COMPARTMENT
90 g= cauliflower
40 g = zucchini
32 g = grape tomato",SCHWEFELDIOXIDE UND SULFITE,,0.68894,1,SCOOP,beige,NATURAL,,,0.19842,4.60805,0.288,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Toasted Garlic Zucchini - Half moons 3 - half salt,S,,40,grams,,SUB-030364-4-001,OVEN / BLAST CHILLER,,,,0.6209,1,SCOOP,blue,NATURAL,,,0.08818,2.27244,0.14203,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Balsamic Cherry Tomatoes,S,,32,grams,,SUB-014243-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.85641,1,SCOOP,red,NATURAL,,,0.07055,1.31802,0.08238,PCK-00-151923-5,2nd,

FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Tomato & Bell Pepper Brown Rice Batch,S,,105,grams,,SUB-032662-4-001,PLANETARY MIXER,"PLATING INSTRUCTIONS
(From the bottom to the top) 

2 Compartment

MAIN:
105 tomato bell pepper rice
85g chicken chunks
42g Shakshuka tomato sauce
30g Fire roasted tomatoes 
",,,0.82324,,,,,,,0.23149,4.499,0.28119,PCK-00-151923-5,Main,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Chicken Chunk - Mod Marinade #7 Smoky Char Garlic,S,,85,grams,,SUB-032646-4-001,MARINADE / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.51369,,,,,,,0.18739,5.83681,0.3648,PCK-00-151923-5,Main,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Fire Roasted Shakshuka Tomato Sauce -Tunisian Spiced Tomato & Chicken Bowl,S,,42,grams,,SUB-032647-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.89776,,,,,,,0.09259,1.65023,0.10314,PCK-00-151923-5,Main,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Fire Roasted Tomato Salsa - Chunky,S,,30,grams,,SUB-032648-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.81828,,,,,,,0.06614,1.29322,0.08083,PCK-00-151923-5,Main,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Chermoula Roasted Diced Carrots - Less Salt,S,,45,grams,,SUB-032659-4-001,OVEN / BLAST CHILLER,"SIDE:
45g Diced carrots
70g  Zucchini/bell pepper mix
4g Toasted Sliced Almonds

Net Weight: 381g",,,0.6434,,,,,,,0.09921,2.46711,0.15419,PCK-00-151923-5,2nd,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Chermoula Zucchini & Bell Peppers - Less Salt,S,,70,grams,,SUB-032660-4-001,OVEN / BLAST CHILLER,,,,0.79211,,,,,,,0.15432,3.1172,0.19483,PCK-00-151923-5,2nd,
FV1696A - [DE]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-003,R,1,portions,Toasted Sliced Almonds,S,,4,grams,,SUB-013495-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,"MANDELN, SCHALENFRÜCHTE",,0.77147,,,,,,,0.00882,0.18289,0.01143,PCK-00-151923-5,2nd,

FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Tomato & Bell Pepper Brown Rice Batch,S,,105,grams,,SUB-032662-4-001,PLANETARY MIXER,"PLATING INSTRUCTIONS
(From the bottom to the top) 

2 Compartment

MAIN:
105 tomato bell pepper rice
85g chicken chunks
42g Shakshuka tomato sauce
30g Fire roasted tomatoes 
",,,0.82324,,,,,,,0.23149,4.499,0.28119,PCK-00-151923-5,Main,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Chicken Chunk - Mod Marinade #7 Smoky Char Garlic,S,,85,grams,,SUB-032646-4-001,MARINADE / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.51369,,,,,,,0.18739,5.83681,0.3648,PCK-00-151923-5,Main,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Fire Roasted Shakshuka Tomato Sauce -Tunisian Spiced Tomato & Chicken Bowl,S,,42,grams,,SUB-032647-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.89776,,,,,,,0.09259,1.65023,0.10314,PCK-00-151923-5,Main,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Fire Roasted Tomato Salsa - Chunky,S,,30,grams,,SUB-032648-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.81828,,,,,,,0.06614,1.29322,0.08083,PCK-00-151923-5,Main,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Chermoula Roasted Diced Carrots - Less Salt,S,,45,grams,,SUB-032659-4-001,OVEN / BLAST CHILLER,"SIDE:
45g Diced carrots
70g  Zucchini/bell pepper mix
4g Toasted Sliced Almonds

Net Weight: 381g",,,0.6434,,,,,,,0.09921,2.46711,0.15419,PCK-00-151923-5,2nd,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Chermoula Zucchini & Bell Peppers - Less Salt,S,,70,grams,,SUB-032660-4-001,OVEN / BLAST CHILLER,,,,0.79211,,,,,,,0.15432,3.1172,0.19483,PCK-00-151923-5,2nd,
FV1696A - [DKSE] -Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-001,R,1,portions,Toasted Sliced Almonds,S,,4,grams,,SUB-013495-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,"MANDELN, SCHALENFRÜCHTE",,0.77147,,,,,,,0.00882,0.18289,0.01143,PCK-00-151923-5,2nd,

FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Tomato & Bell Pepper Brown Rice Batch,S,,105,grams,,SUB-032662-4-001,PLANETARY MIXER,"PLATING INSTRUCTIONS
(From the bottom to the top) 

2 Compartment

MAIN:
105 tomato bell pepper rice
85g chicken chunks
42g Shakshuka tomato sauce
30g Fire roasted tomatoes 
",,,0.82324,,,,,,,0.23149,4.499,0.28119,PCK-00-151923-5,Main,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Chicken Chunk - Mod Marinade #7 Smoky Char Garlic,S,,85,grams,,SUB-032646-4-001,MARINADE / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.51369,,,,,,,0.18739,5.83681,0.3648,PCK-00-151923-5,Main,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Fire Roasted Shakshuka Tomato Sauce -Tunisian Spiced Tomato & Chicken Bowl,S,,42,grams,,SUB-032647-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.89776,,,,,,,0.09259,1.65023,0.10314,PCK-00-151923-5,Main,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Fire Roasted Tomato Salsa - Chunky,S,,30,grams,,SUB-032648-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.81828,,,,,,,0.06614,1.29322,0.08083,PCK-00-151923-5,Main,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Chermoula Roasted Diced Carrots - Less Salt,S,,45,grams,,SUB-032659-4-001,OVEN / BLAST CHILLER,"SIDE:
45g Diced carrots
70g  Zucchini/bell pepper mix
4g Toasted Sliced Almonds

Net Weight: 381g",,,0.6434,,,,,,,0.09921,2.46711,0.15419,PCK-00-151923-5,2nd,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Chermoula Zucchini & Bell Peppers - Less Salt,S,,70,grams,,SUB-032660-4-001,OVEN / BLAST CHILLER,,,,0.79211,,,,,,,0.15432,3.1172,0.19483,PCK-00-151923-5,2nd,
FV1696A -[BNL]- Tunisian-Spiced Tomato & Chicken Bowl,REC-032661-4-002,R,1,portions,Toasted Sliced Almonds,S,,4,grams,,SUB-013495-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,"MANDELN, SCHALENFRÜCHTE",,0.77147,,,,,,,0.00882,0.18289,0.01143,PCK-00-151923-5,2nd,

FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Brown basmati rice + sesame and scallion Less Salt,S,,80,grams,,SUB-029310-4-001,UNCATEGORIZED BOM,"""**PLATING INSTRUCTIONS**                                                                                                                                       
** 2 COMPARTMENT TRAY**                                                                                                                         
 1 : Main Compartment (from bottom to top)
80 g Rice 
20 g Peppers
1 ea Salmon
40 g Citrus Miso Glaze
20 g Edamame","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97996,,,,,,,0.17637,2.87963,0.17998,PCK-00-151923-5,Main,
FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,20,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.04409,0.97751,0.06109,PCK-00-151923-5,Main,
FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Salmon - Asian Ginger Soy,S,,1,each,,SUB-033131-4-001,UNCATEGORIZED BOM,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.80043,,,,,,4.23288,0.26455,5.28828,0.33052,PCK-00-151923-5,Main,
FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Citrus Miso Glaze,S,,40,grams,,SUB-029311-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.92304,,,,,,,0.08818,1.52861,0.09554,PCK-00-151923-5,Main,
FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Steamed Edamame,S,,20,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.04409,0.79626,0.04977,PCK-00-151923-5,Main,
FV1731A - [BNL] -  Citrus-Miso Glazed Salmon Bowl,REC-033132-4-001,R,1,portions,Sesame roasted green beans with diced onion,S,,100,grams,,SUB-029316-4-001,UNCATEGORIZED BOM,"2 : Side Compartment (from bottom to top)
100 g Green Beans

Net Weight : 380 g",SESAMSAMEN,,0.66423,,,,,,,0.22046,5.31052,0.33191,PCK-00-151923-5,2nd,

FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Brown basmati rice + sesame and scallion Less Salt,S,,80,grams,,SUB-029310-4-001,UNCATEGORIZED BOM,"""**PLATING INSTRUCTIONS**                                                                                                                                       
** 2 COMPARTMENT TRAY**                                                                                                                         
 1 : Main Compartment (from bottom to top)
80 g Rice 
20 g Peppers
1 ea Salmon
40 g Citrus Miso Glaze
20 g Edamame","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97996,,,,,,,0.17637,2.87963,0.17998,PCK-00-151923-5,Main,
FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,20,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.04409,0.97751,0.06109,PCK-00-151923-5,Main,
FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Salmon - Asian Ginger Soy,S,,1,each,,SUB-033131-4-001,UNCATEGORIZED BOM,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.80043,,,,,,4.23288,0.26455,5.28828,0.33052,PCK-00-151923-5,Main,
FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Citrus Miso Glaze,S,,40,grams,,SUB-029311-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.92304,,,,,,,0.08818,1.52861,0.09554,PCK-00-151923-5,Main,
FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Steamed Edamame,S,,20,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.04409,0.79626,0.04977,PCK-00-151923-5,Main,
FV1731A - [DE]  - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-002,R,1,portions,Sesame roasted green beans with diced onion,S,,100,grams,,SUB-029316-4-001,UNCATEGORIZED BOM,"2 : Side Compartment (from bottom to top)
100 g Green Beans

Net Weight : 380 g",SESAMSAMEN,,0.66423,,,,,,,0.22046,5.31052,0.33191,PCK-00-151923-5,2nd,

FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Brown basmati rice + sesame and scallion Less Salt,S,,80,grams,,SUB-029310-4-001,UNCATEGORIZED BOM,"""**PLATING INSTRUCTIONS**                                                                                                                                       
** 2 COMPARTMENT TRAY**                                                                                                                         
 1 : Main Compartment (from bottom to top)
80 g Rice 
20 g Peppers
1 ea Salmon
40 g Citrus Miso Glaze
20 g Edamame","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97996,,,,,,,0.17637,2.87963,0.17998,PCK-00-151923-5,Main,
FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,20,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.04409,0.97751,0.06109,PCK-00-151923-5,Main,
FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Salmon - Asian Ginger Soy,S,,1,each,,SUB-033131-4-001,UNCATEGORIZED BOM,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.80043,,,,,,4.23288,0.26455,5.28828,0.33052,PCK-00-151923-5,Main,
FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Citrus Miso Glaze,S,,40,grams,,SUB-029311-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.92304,,,,,,,0.08818,1.52861,0.09554,PCK-00-151923-5,Main,
FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Steamed Edamame,S,,20,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.04409,0.79626,0.04977,PCK-00-151923-5,Main,
FV1731A - [DK/SE] - Citrus-Miso Glazed Salmon Bowl,REC-033132-4-003,R,1,portions,Sesame roasted green beans with diced onion,S,,100,grams,,SUB-029316-4-001,UNCATEGORIZED BOM,"2 : Side Compartment (from bottom to top)
100 g Green Beans

Net Weight : 380 g",SESAMSAMEN,,0.66423,,,,,,,0.22046,5.31052,0.33191,PCK-00-151923-5,2nd,

FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Ginger & Garlic Wild Rice Blend,S,,100,grams,,SUB-032371-4-001,OVEN / HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100 g Rice
1 ea Barramundi 
60 g Spinach
5 g Sesame
 

NET WEIGHT: 405",SCHWEFELDIOXIDE UND SULFITE,,0.96819,1,SCOOP,grey,LEVEL,,,0.22046,3.64327,0.2277,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Barramundi - Asian Ginger Soy,S,,1,each,,SUB-032367-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.82018,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.06885,0.2543,4.96093,0.31006,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Miso Sesame Ginger Spinach,S,,60,grams,,SUB-032368-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68373,1,SCOOP,red,LEVEL,,,0.13228,3.09542,0.19346,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Toasted Sesame Seeds,S,,5,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.01102,0.18182,0.01136,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Cut Green Beans - Green Onion (Sesame Oil Base),S,,80,grams,,SUB-032363-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

80 g beans 

CUPPED 
40 g hot honey",SESAMSAMEN,,0.61818,1,SCOOP,white,LEVEL,,,0.17637,4.56485,0.2853,PCK-00-151923-5,2nd,
FV1741A Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-003,R,1,portions,Hot Honey Sauce,S,,40,grams,,SUB-032365-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.9224,,,,,,,0.08818,1.52966,0.0956,PCK-00-151923-5,2nd,

FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Ginger & Garlic Wild Rice Blend,S,,100,grams,,SUB-032371-4-001,OVEN / HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100 g Rice
1 ea Barramundi 
60 g Spinach
5 g Sesame
 

NET WEIGHT: 405",SCHWEFELDIOXIDE UND SULFITE,,0.96819,1,SCOOP,grey,LEVEL,,,0.22046,3.64327,0.2277,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Barramundi - Asian Ginger Soy,S,,1,each,,SUB-032367-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.82018,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.06885,0.2543,4.96093,0.31006,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Miso Sesame Ginger Spinach,S,,60,grams,,SUB-032368-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68373,1,SCOOP,red,LEVEL,,,0.13228,3.09542,0.19346,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Toasted Sesame Seeds,S,,5,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.01102,0.18182,0.01136,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Cut Green Beans - Green Onion (Sesame Oil Base),S,,80,grams,,SUB-032363-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

80 g beans 

CUPPED 
40 g hot honey",SESAMSAMEN,,0.61818,1,SCOOP,white,LEVEL,,,0.17637,4.56485,0.2853,PCK-00-151923-5,2nd,
FV1741A Hot Honey Barramundi and Wild Rice [DE],REC-032372-4-002,R,1,portions,Hot Honey Sauce,S,,40,grams,,SUB-032365-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.9224,,,,,,,0.08818,1.52966,0.0956,PCK-00-151923-5,2nd,

FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Ginger & Garlic Wild Rice Blend,S,,100,grams,,SUB-032371-4-001,OVEN / HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100 g Rice
1 ea Barramundi 
60 g Spinach
5 g Sesame
 

NET WEIGHT: 405",SCHWEFELDIOXIDE UND SULFITE,,0.96819,1,SCOOP,grey,LEVEL,,,0.22046,3.64327,0.2277,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Barramundi - Asian Ginger Soy,S,,1,each,,SUB-032367-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.82018,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.06885,0.2543,4.96093,0.31006,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Miso Sesame Ginger Spinach,S,,60,grams,,SUB-032368-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68373,1,SCOOP,red,LEVEL,,,0.13228,3.09542,0.19346,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Toasted Sesame Seeds,S,,5,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.01102,0.18182,0.01136,PCK-00-151923-5,Main,
FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Cut Green Beans - Green Onion (Sesame Oil Base),S,,80,grams,,SUB-032363-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

80 g beans 

CUPPED 
40 g hot honey",SESAMSAMEN,,0.61818,1,SCOOP,white,LEVEL,,,0.17637,4.56485,0.2853,PCK-00-151923-5,2nd,
FV1741A Hot Honey Barramundi and Wild Rice [DK/SE],REC-032372-4-001,R,1,portions,Hot Honey Sauce,S,,40,grams,,SUB-032365-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.9224,,,,,,,0.08818,1.52966,0.0956,PCK-00-151923-5,2nd,

FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,Wild Rice + Brown Jasmine - Ginger & Garlic,S,,100,grams,,SUB-033289-4-001,PLANETARY MIXER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100 g Rice
1 ea Barramundi 
60 g Spinach
5 g Sesame
 

NET WEIGHT: 405",SCHWEFELDIOXIDE UND SULFITE,,0.95,,,,,,,0.22046,3.71305,0.23207,PCK-00-151923-5,Main,
FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,Barramundi - Asian Ginger Soy,S,,1,each,,SUB-032367-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.82018,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.06885,0.2543,4.96093,0.31006,PCK-00-151923-5,Main,
FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,Miso Sesame Ginger Spinach,S,,60,grams,,SUB-032368-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68373,1,SCOOP,red,LEVEL,,,0.13228,3.09542,0.19346,PCK-00-151923-5,Main,
FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,"FA-DE Spice, Sesame Seeds, Black /Gewürz, Sesamsamen, Schwarz",I,SPI-00-139380-5,5,grams,,,,,,,,5,HAND_PORTIONED,Hand Portioned,BY_CAMBRO,,,0.01102,0.17637,0.01102,PCK-00-151923-5,Main,
FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,Cut Green Beans - Green Onion (Sesame Oil Base),S,,80,grams,,SUB-032363-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

80 g beans 

CUPPED 
40 g hot honey",SESAMSAMEN,,0.61818,1,SCOOP,white,LEVEL,,,0.17637,4.56485,0.2853,PCK-00-151923-5,2nd,
FV1741B Hot Honey Barramundi and Wild Rice [BNL],REC-032372-4-004,R,1,portions,Hot Honey Sauce,S,,40,grams,,SUB-032365-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.9224,,,,,,,0.08818,1.52966,0.0956,PCK-00-151923-5,2nd,
